,link,title,status
4535,http://shooter.zimuku.net/download/MjU4OTYyfEJlYXV0eS5hbmQudGhlLkJlYXN0LjIwMTIuUzAyRTIwLkV2ZXIuQWZ0ZXIuMTA4MHAuV0VCLURMLkRENS4xLkguMjY0LUtpTkdTLnJhcg%3D%3D,侠胆雄狮,0
4536,http://shooter.zimuku.net/download/MjU4OTYxfEl0K0ZlbHQrTGlrZStMb3ZlKzIwMTMrNzIwcCtXRUJSSVAreDI2NCtBQzMtTWlMTEVOaVVNLnJhcg%3D%3D,感覺愛 It Felt Like Love 2013 720p WEBRIP x264 AC3-MiLLENiUM,0
4537,http://shooter.zimuku.net/download/MjU4OTYwfFRoZXkrQ2FtZStUb2dldGhlcisyMDE0KzcyMHArV0VCLURMK3gyNjQrQUMzK0VUUkcucmFy,不是冤家不聚頭 They Came Together 2014 720p WEB-DL x264 AC3 ETRG,0
4538,http://shooter.zimuku.net/download/MjU4OTU4fFBlcnN1YXNpb24uMTk5NS4lNUIyMy45NzZmcHMlNUQuRW5nLnJhcg%3D%3D,劝导(1995),0
4539,http://shooter.zimuku.net/download/MjU4OTU3fE1la2FrdWNpdHkrQWN0b3JzKy0rMTEuQ2hzJTI2SmFwLnJhcg%3D%3D,目隐都市的演绎者,0
4540,http://shooter.zimuku.net/download/MjU4OTU2fE9uZStXZWVrK0ZyaWVuZHMrLSsxMi5DaHMlMjZKYXAucmFy,一周的朋友,0
4541,http://shooter.zimuku.net/download/MjU4OTU1fFRoZS5FeHBlbmRhYmxlcy4yLjIwMTIuQmx1UmF5LjcyMHAuQUMzLngyNjQtQ0hELnppcA%3D%3D,敢死队2,0
4542,http://shooter.zimuku.net/download/MjU4OTU0fFRoZXkuQ2FtZS5Ub2dldGhlci4yMDE0LkhEUmlwLlhWaUQuanVnZ3MucmFy,不是冤家不聚头,0
4543,http://shooter.zimuku.net/download/MjU4OTUzfCU1QiVFNSU4QSU5RCVFNSVBRiVCQyU1RC5QZXJzdWFzaW9uLiUyOEphbmUuQXVzdGVuJTI5LkJCQy4xOTk1LlJlZW5jb2RlLkJldHRlclN5bmMlNUIlRTclQjAlQTElRTklQUIlOTQlRTQlQjglQUQlRTUlQUQlOTclNUQucmFy,劝导(1995),0
4544,http://shooter.zimuku.net/download/MjU4OTUyfGI2NzAxYmYwYjI0MjBlNDMxOTFhMzIxM2VmZTQ2M2RkLnJhcg%3D%3D,黑白无间道 第1季第4集 精校版 Gang.Related.S01E04.Perros.720p.WEB-DL.DD5.1.H.264-NTb,0
4545,http://shooter.zimuku.net/download/MjU4OTUxfCVFMyU4MCU4QVRoZStTZW5zdWFsaXN0KyVFMyU4MCU4QiVFNSU4QSVBOCVFNyU5NCVCQjE5OTEucmFy,The Sensualist,0
4546,http://shooter.zimuku.net/download/MjU4OTUwfCU1QlN1bWlTb3JhJTVEJTVCTmlzZWtvaSU1RCU1QlN1YnRpdGxlJTVELnppcA%3D%3D,Nisekoi,0
4547,http://shooter.zimuku.net/download/MjU4OTQ5fF9TdW1pU29yYV9fTmlzZWtvaV9fU3VidGl0bGVfLnppcA%3D%3D,_SumiSora_Nisekoi_Subtitle_,0
4548,http://shooter.zimuku.net/download/MjU4OTQ4fEN1dC4yMDEwLkhvcnJvci5EVkRSaXAuWHZpRC4xQ0QtbkVIQUwucmFy,禁林切割,0
4549,http://shooter.zimuku.net/download/MjU4OTQ3fFBlcmZlY3QrU2lzdGVycy4yMDE0LkRWRFJpcC5YVmlELmp1Z2dzJTVCRVRSRyU1RC5yYXI%3D,杀母姐妹花,0
4550,http://shooter.zimuku.net/download/MjU4OTQ1fFJveWFsLlBhaW5zLjYwMi5oZHR2LWxvbC5ZVEVULllEWS56aXA%3D,欲海医心 第六季 第2集,0
4551,http://shooter.zimuku.net/download/MjU4OTQzfE5vbi1TdG9wJUU3JUE5JUJBJUU0JUI4JUFEJUU2JTk1JTkxJUU2JThGJUI0JTI4JUU3JUI5JTgxJTI5LnJhcg%3D%3D,空中救援,0
4552,http://shooter.zimuku.net/download/MjU4OTQxfFRoZS5GbGFzaC4lRTklOTclQUElRTclOTQlQjUlRTQlQkUlQTAuUzAxRTAxLiVFNyVBQyVBQyVFNCVCOCU4MCVFNSVBRCVBMyVFNyVBQyVBQyVFNCVCOCU4MCVFOSU5QiU4Ni4lRTclQjIlQkUlRTYlQTAlQTElRTclODklODguJUU2JTlFJTgxJUU1JTg1JTg5JUU1JUFEJTk3JUU1JUI5JTk1JUU3JUJCJTg0LnppcA%3D%3D,S01E01中英双语精校版 普,0
4553,http://shooter.zimuku.net/download/MjU4OTQwfCVFNyVBQSU4MSVFOCVBMiVBRDIlRUYlQkMlOUElRTYlOUElQjQlRTUlQkUlOTIuY2hzLnJhcg%3D%3D,The Raid 2: Berandal,0
4554,http://shooter.zimuku.net/download/MjU4OTM5fFRvcC5HZWFyLlVTLlMwNEUxMS5BbWVyaWNhbi5NdXNjbGUuNzIwcC5IRFRWLngyNjQtREhELnJhcg%3D%3D,History Channel Top Gear US S04E11美国肌肉车 DHD,0
4555,http://shooter.zimuku.net/download/MjU4OTM4fERfVGhlX0hvYmJpdF9UaGVfRGVzb2xhdGlvbl9vZl9TbWF1Z19XaUtpLnJhcg%3D%3D,D_The_Hobbit_The_Desolation_of_Smaug_WiKi,0
4556,http://shooter.zimuku.net/download/MjU4OTM3fDdkNDFkYmY5ZmUyOTVlOTFhMTI3YjZkZjhmNDIzNThjLnJhcg%3D%3D,圣域S01E02,0
4557,http://shooter.zimuku.net/download/MjU4OTM2fF9fX19fX19fX19fX19fX19fX19fX19fX19fX19fX19fX19fX19fX19fX19fX19fX19fX19fX19fX19fX18ucmFy,饶恕的力量-宽恕的力量-恩典卡-宽恕卡-饶恕卡,0
4558,http://shooter.zimuku.net/download/MjU4OTM1fGNjMWJkYjdhYTNjNTI2MTc3MWIzNmQ5YjA1ZWU5ZmM3LnJhcg%3D%3D,圣域S01E01,0
4559,http://shooter.zimuku.net/download/MjU4OTM0fFJpby4yLjIwMTQuQmx1UmF5LnJhcg%3D%3D,蓝光原盘字幕,0
4560,http://shooter.zimuku.net/download/MjU4OTMzfFRoZS5JY2VtYW4uMjAxNC5CbHVSYXkuaVBhZC43MjBwLkFBQy4yQXVkaW8ueDI2NC1DSERQQUQuY2hzJTI2ZW5nLnJhcg%3D%3D,The Iceman,0
4561,http://shooter.zimuku.net/download/MjU4OTMxfDBjZjg3ZmRhZTE0NjNiNzhkMDI4OWJiOGY5NTAxNGI4LnppcA%3D%3D,末日孤舰,0
4562,http://shooter.zimuku.net/download/MjU4OTMwfCU1QiVFNyVCQSVCMyVFNCVCQiU4MCVFNyVCQiVCNCVFNSVCMCU5NCU1RC5OYXNodmlsbGUuMTk3NS43MjBwLkJsdVJheS5YMjY0LUFNSUFCTEUucmFy,纳什维尔,0
4563,http://shooter.zimuku.net/download/MjU4OTI5fCVFOSU4NyU4QyVFNyVCQSVBNiVFNSVBNCVBNyVFNSU4NiU5MiVFOSU5OSVBOTIuUmlvLjIuMjAxNC43MjBwLkJsdXJheS54MjY0LkFDMy5yYXI%3D,里约大冒险2,0
4564,http://shooter.zimuku.net/download/MjU4OTI4fCVFOCU4QSVCMSVFNiU5QyVBOCVFNSU4NSVCMC4xLiVFMyU4MCU5MDE5OTglRTMlODAlOTElMjglRTUlOUIlQUYlMjkuQmx1UmF5LjcyMHAuTXVsdGlBdWRpby5EVFMueDI2NC5jaG4ucmFy,Mulan1,0
4565,http://shooter.zimuku.net/download/MjU4OTI3fERob29tMysyMDEzKzcyMHAreDI2NCtCbHUrUmF5K0RUUy1UZWFtK1RlbGx5LnppcA%3D%3D,幻影车神3 Dhoom3 2013 720p x264 Blu Ray DTS-Team Telly,0
4566,http://shooter.zimuku.net/download/MjU4OTI2fEErRGF1Z2h0ZXJzK05pZ2h0bWFyZSsyMDE0KzQ4MHArSERUVit4MjY0LW1TRC5yYXI%3D,女儿的梦魇 A Daughter's Nightmare (2014),0
4567,http://shooter.zimuku.net/download/MjU4OTI1fFJvYWQuVG8uUGFsb21hLjIwMTQuQkRSaXAueDI2NC1ST1ZFUlMucmFy,马路摩杀 Road.To.Paloma.2014,0
4568,http://shooter.zimuku.net/download/MjU4OTIzfCVFNSVCRCVCMSVFNSVBRCU5MCVFNSVBNSVCMyVFNCVCQSVCQStQaGFudG9tK0xhZHkrJTI4MTk0NCUyOS56aXA%3D,幻影女郎,0
4569,http://shooter.zimuku.net/download/MjU4OTIyfF9fX19fX19fX19fX19fXzJfUmlvXzJfMjAxNF83MjBwX0JsdXJheV94MjY0X0FDMy5yYXI%3D,里约大冒险2.Rio.2.2014.720p.Bluray.x264.AC3,0
4570,http://shooter.zimuku.net/download/MjU4OTIxfF9fX19fX19fX19fX19fX19fX19fX18xOTY0Xy5yYXI%3D,[彩色]湖畔春晓.(1964),0
4571,http://shooter.zimuku.net/download/MjU4OTE5fDE5ODYtMTAtMTBfJUU0JUJEJUE5JUU1JUE3JUFDJUU4JTk4JTg3JUU4JUE2JTgxJUU1JTg3JUJBJUU1JUFCJTgxX1BlZ2d5K1N1ZStHb3QrTWFycmllZC5yYXI%3D,佩姬蘇要出嫁,0
4572,http://shooter.zimuku.net/download/MjU4OTE3fFRoZS5Ib2JiaXQuVGhlLkRlc29sYXRpb24ub2YuU21hdWcuM0QuV2lLaS5yYXI%3D,The Hobbit: The Desolation of Smaug,0
4573,http://shooter.zimuku.net/download/MjU4OTE2fCVFNyU4OCVCMSVFNiU5OCVBRiVFNCVCOCU4MCVFNyVBNyU4RCVFNyU5NyU4NS5EZWxpcml1bSstKzAxeDAxLjQ4MHAuJUU3JUFFJTgwJUU0JUJEJTkzJTI2JUU4JThCJUIxJUU2JTk2JTg3LnppcA%3D%3D,Delirium爱是一种病 S01E01 480P 1,0
4574,http://shooter.zimuku.net/download/MjU4OTE1fFRvcCtHZWFyKyUyOFVTJTI5Ky0rMDV4MDErLStBbWVyaWNhbitNdXNjbGUuREhELkVuZ2xpc2guSEkuQy5vcmlnLnJhcg%3D%3D,Top Gear (US) - 05x01 - American Muscle.DHD.English.HI.C.orig,0
4575,http://shooter.zimuku.net/download/MjU4OTE0fEJyb2FkK0NpdHkrLSswMXgwMSstK1doYXQrYStXb25kZXJmdWwrV29ybGQuUkVQQUNLLXgyNjQtMkhELkVuZ2xpc2guQy5vcmlnLkFkZGljN2VkLmNvbS0lRTQlQkQlQTAlRTQlQkElQjIlRTUlQTQlQTclRTclODglQjcucmFy,宽县日常,0
4576,http://shooter.zimuku.net/download/MjU4OTEzfERyb25lcy4yMDEzLldFQi1ETC5YdmlELk1QMy1SQVJCRy5yYXI%3D,反人类病毒战记,0
4577,http://shooter.zimuku.net/download/MjU4OTEyfERvZWQuU25vZS4yLjIwMTQuMTA4MHAuQmx1UmF5LmgyNjQuUkVNVVgucmFy,Dead Snow 2,0
4578,http://shooter.zimuku.net/download/MjU4OTExfE9ubHkubG92ZXJzLmxlZnQuYWxpdmUuRGVsZXRlZC5hbmQuRXh0ZW5kZWQuU2NlbmVzLUdyeW0uemlw,Only lovers left alive,0
4579,http://shooter.zimuku.net/download/MjU4OTEwfEhhcHB5LkNocmlzdG1hcy4yMDE0LkhEUmlwLlh2aUQtQVFPUy5yYXI%3D,圣诞快乐,0
4580,http://shooter.zimuku.net/download/MjU4OTA5fFRoZStHb2xkZW4rRHJlYW0rJTI4MjAxMyUyOS5yYXI%3D,The Golden Dream (2013),0
4581,http://shooter.zimuku.net/download/MjU4OTA4fEl0X0ZlbHRfTGlrZV9Mb3ZlXzIwMTNfSERSaXBfWFZpRF9qdWdncy5yYXI%3D,It_Felt_Like_Love_2013_HDRip_XViD_juggs,0
4582,http://shooter.zimuku.net/download/MjU4OTA3fHRoZS5taWxsZXJzLjEyMy5oZHR2LWxvbC5ZVEVUJTQwWURZLnJhcg%3D%3D,米勒一家 第一季 [email protected],0
4583,http://shooter.zimuku.net/download/MjU4OTA2fCVFNiVCOCU4NSVFNCVCRCU5QyVFNCVCOSU4QiVFNSVBNiVCQl9TZWlzYWt1Lk5vLlRzdW1hLjE5NjUuRFZEUmlwLlh2aUQtTU9DLkNodC5yYXI%3D,清作之妻(1965),0
4584,http://shooter.zimuku.net/download/MjU4OTA1fF9fX19fX19fX19fX19TZWlzYWt1X05vX1RzdW1hXzE5NjVfRFZEUmlwX1h2aURfTU9DX0NodC5yYXI%3D,清作之妻_Seisaku.No.Tsuma.1965.DVDRip.XviD-MOC.Cht,0
4585,http://shooter.zimuku.net/download/MjU4OTA0fF9fX19fX19fX19fX19TZWlzYWt1X05vX1RzdW1hXzE5NjVfRFZEUmlwX1h2aURfTU9DX0NodC5yYXI%3D,清作之妻_Seisaku.No.Tsuma.1965.DVDRip.XviD-MOC.Cht,0
4586,http://shooter.zimuku.net/download/MjU4OTAzfCVFNyVCQSVBMiVFNSVCMCU5OC5yYXI%3D,红尘,0
4587,http://shooter.zimuku.net/download/MjU4OTAyfEhZQi5yYXI%3D,(韓片) 熱血青春 Hot Young Bloods 藍光BD檔案,0
4588,http://shooter.zimuku.net/download/MjU4OTAxfHJpby4yLjIwMTQuMTA4MHAuYmx1cmF5LngyNjQtc2VjdG9yNy5yYXI%3D,Rio.2,0
4589,http://shooter.zimuku.net/download/MjU4ODk5fHdvcmtpbmcudGhlLmVuZ2Vscy5zMDFlMTIuaGR0di54MjY0LTJoZC56aXA%3D,恩格爾一家 S01E12,0
4590,http://shooter.zimuku.net/download/MjU4ODk4fHdvcmtpbmcudGhlLmVuZ2Vscy5zMDFlMTEuaGR0di54MjY0LTJoZC56aXA%3D,恩格爾一家 S01E11,0
4591,http://shooter.zimuku.net/download/MjU4ODk3fHdvcmtpbmcudGhlLmVuZ2Vscy5zMDFlMTAuaGR0di54MjY0LTJoZC56aXA%3D,恩格爾一家 S01E10,0
4592,http://shooter.zimuku.net/download/MjU4ODk2fEdpcmxzX0JyYXZvLnJhcg%3D%3D,Girls_Bravo,0
4593,http://shooter.zimuku.net/download/MjU4ODk1fERvbWluaW9uLlMwMUUwMi43MjBwLkhEVFYuWDI2NC5ESU1FTlNJT04ucmFy,Dominion.S01E02.720p.HDTV.X264.DIMENSION,0
4594,http://shooter.zimuku.net/download/MjU4ODk0fCVFNCVCOCU4OSVFNCVCOCVBQSVFNSVCQyVCQSVFNyU5QiU5NzIwMDcucmFy,The three robbors,0
4595,http://shooter.zimuku.net/download/MjU4ODkzfFJpby4yLjIwMTQuMTA4MHAuQmx1UmF5LngyNjQuWUlGWS5yYXI%3D,Rio 2,0
4596,http://shooter.zimuku.net/download/MjU4ODkyfE1vbnN0ZXJzK0JhbGwrMjAwMStCUlJpcCtIMjY0K0FBQy1TZWNyZXRNeXRoLkNodC5zcnQuemlw,Monster's Ball,0
4597,http://shooter.zimuku.net/download/MjU4ODkxfFRyYWNrcy4yMDEzLjcyMHAuQlJSaVAuWFZpRC5BQzMtTEVHaTBOLnJhcg%3D%3D,沙漠駝影,0
4598,http://shooter.zimuku.net/download/MjU4ODg5fERhbmNlcytvZitGbGFtZSsxOTc4KzcyMHArQmx1UmF5K3gyNjQtV2lLaS56aXA%3D,Dances of Flame,0
4599,http://shooter.zimuku.net/download/MjU4ODg4fERlZmlhbmNlLlMwMkUwMi5Jbi5NeS5TZWNyZXQuTGlmZS5IRFRWLngyNjQtTE9MLnJhcg%3D%3D,Defiance.S02E02.In.My.Secret.Life.HDTV.x264-LOL,0
4600,http://shooter.zimuku.net/download/MjU4ODg3fDA2LjI3LjE0LmJpZy5icm90aGVyLnVzLnMxNmUwMi5oZHR2LngyNjQtdzRmJTQwUExYLnppcA%3D%3D,老大哥 [email protected],0
4601,http://shooter.zimuku.net/download/MjU4ODg2fCVFNSU5QyVBMyVFNSU5RiU4RSVFNSVBRSVCNiVFNSU5QiVBRFNDRyVFNSVBRCU5NyVFNSVCOSU5NSVFNyVCQiU4NCVFRiVCRiVBMSVFNSU5NCVBRiVFNyU4OCVCMSVFNiVCMCVCOCVFNyU5NCU5Ri5Pbmx5LkxvdmVycy5MZWZ0LkFsaXZlLjIwMTMuQmx1UmF5LmlQYWQuNzIwcC5BQzMueDI2NC1DSERQQUQucmFy,【圣城家园SCG字幕组】唯爱永生,0
4602,http://shooter.zimuku.net/download/MjU4ODg1fFJpby4yLjIwMTQuQmx1UmF5LjcyMHAuRFRTLngyNjQtQ0hELmNocy5yYXI%3D,Rio.2.2014.720p,0
4603,http://shooter.zimuku.net/download/MjU4ODg0fFBhcGlsbG9uLnJhcg%3D%3D,巴比龙，巴比笼，蝴蝶，恶魔岛,0
4604,http://shooter.zimuku.net/download/MjU4ODgxfENvbnRpbnV1bSVFOCVCNiU4NSVFOCVCNiU4QSVFNiU5NyVCNiVFOSU5NyVCNCVFNyVCQSVCRitTMDNFMTMrSERUViUyNldFQi1ETC56aXA%3D,Continuum超越时间线 S03E13 HDTV&WEB-DL 1,0
4605,http://shooter.zimuku.net/download/MjU4ODgwfEVybmVzdCtldCtDJUMzJUE5bGVzdGluZSsyMDEyLnJhcg%3D%3D,Ernest and Celestine,0
4606,http://shooter.zimuku.net/download/MjU4ODc5fCVFNiVCRCU5OCVFNSVBNCU5QSVFNiU4QiU4OSVFNyU5QSU4NCVFNiU4OSVCRiVFOCVBRiVCQV9QYW5kb3Jhcy5Qcm9taXNlXyt6aC1lbl92MTQwNDA0LnJhcg%3D%3D,潘多拉的承诺,0
4607,http://shooter.zimuku.net/download/MjU4ODc4fGdyYWNlbGFuZC4yMDMuaGR0di1sb2wueWR5LnppcA%3D%3D,卧底迷局 第2季 第3集,0
4608,http://shooter.zimuku.net/download/MjU4ODc2fFNhbS5hbmQuQ2F0LnMwMWUzMS5kcm9uZS5iYWJ5LmRyb25lLnJhcg%3D%3D,莎姆与小猫的新生活,0
4609,http://shooter.zimuku.net/download/MjU4ODc1fFNhbS5hbmQuQ2F0LlMwMUUzMC5TdXBlci5Qc3ljaG8ucmFy,莎姆与小猫的新生活,0
4610,http://shooter.zimuku.net/download/MjU4ODc0fFNhbS5hbmQuQ2F0LlMwMUUyOS5TdHVjay5Jbi5BLkJveC5yYXI%3D,莎姆与小猫的新生活,0
4611,http://shooter.zimuku.net/download/MjU4ODczfFNhbS5hbmQuQ2F0LlMwMUUyOC5GcmVzbm8uR2lybC5yYXI%3D,莎姆与小猫的新生活,0
4612,http://shooter.zimuku.net/download/MjU4ODcxfFNhbS5hbmQuQ2F0LlMwMUUyNi5CbHVlLkRvZy5Tb2RhLnJhcg%3D%3D,莎姆与小猫的新生活,0
4613,http://shooter.zimuku.net/download/MjU4ODcwfCVFNSU4MSVCNSVFNiU4RSVBMiVFNSVBRCVCOCVFNSU5QyU5MitRJUUzJTgwJTkwJUU1JTg1JUE4NDUlRTMlODAlOTFfJUU3JUI5JTgxJUU5JUFCJTk0JUU1JUFEJTk3JUU1JUI5JTk1LnJhcg%3D%3D,偵探學園 Q【全45】_繁體字幕,0
4614,http://shooter.zimuku.net/download/MjU4ODY5fEkuRGlkbnQuRG8uSXQuUzAxRTA4LkRhbmNlLkZldmVyLnJhcg%3D%3D,不是我干的,0
4615,http://shooter.zimuku.net/download/MjU4ODY4fEkuRGlkbnQuRG8uSXQuUzAxRTA3LlNub3cuUHJvYmxlbS5yYXI%3D,不是我干的,0
4616,http://shooter.zimuku.net/download/MjU4ODY2fFNvdWwuMjAxMy5CbHVSYXkucmFy,蓝光原盘字幕,0
4617,http://shooter.zimuku.net/download/MjU4ODY1fERvZy5XaXRoLkEuQmxvZy5zMDJlMTAuTG92ZS5yYXI%3D,狗狗博客,0
4618,http://shooter.zimuku.net/download/MjU4ODY0fFdhbmRlci5PdmVyLllvbmRlci5TMDFFMDkuVGhlLkhlcm8uLS5UaGUuQmlydGhkYXkuQm95LjcyMHAuV0VCLURMLkFBQzIuMC5ILjI2NC1EaUZVTiU0MERlZWZ1bi5yYXI%3D,星际漫步,0
4619,http://shooter.zimuku.net/download/MjU4ODYzfFdhbmRlci5PdmVyLllvbmRlci5TMDFFMDguVGhlLkJvdW50eS1UaGUuQmFsbC4xMDgwcC5XRUItREwuQUFDMi4wLkguMjY0LVRWU21hc2glNDBEZWVmdW4ucmFy,Wander.Over.Yonder.S01E08.The.Bounty-The.Ball.1080p.WEB-DL.AAC2.0.[email protected],0
4620,http://shooter.zimuku.net/download/MjU4ODYyfFdhbmRlci5PdmVyLllvbmRlci5TMDFFMDcuVGhlLkxpdHRsZS5HdXkuNzIwcC5XRUItREwuQUFDMi4wLkguMjY0LVlGTiU0MERlZWZ1bi5yYXI%3D,Wander.Over.Yonder.S01E07.The.Little.Guy.720p.WEB-DL.AAC2.0.H.264[email protected],0
4621,http://shooter.zimuku.net/download/MjU4ODYxfFdhbmRlci5PdmVyLllvbmRlci5TMDFFMDYuVGhlLkJveC4tLlRoZS5IYXQuNzIwcC5XRUItREwuQUFDMi4wLkguMjY0LVlGTiU0MERlZWZ1bi5yYXI%3D,Wander.Over.Yonder.S01E06.The.Box.-.The.Hat.720p.WEB-DL.AAC2.0.H.[email protected],0
4622,http://shooter.zimuku.net/download/MjU4ODYwfFdhbmRlci5PdmVyLllvbmRlci5TMDFFMDUuVGhlLkJhZC5HdXkuLS5UaGUuVHJvbGwuNzIwcC5XRUItREwuQUFDMi4wLkguMjY0LVlGTiU0MERlZWZ1bi5yYXI%3D,星际漫步,0
4623,http://shooter.zimuku.net/download/MjU4ODU5fFdhbmRlci5PdmVyLllvbmRlci5TMDFFMDMuVGhlLkdvb2QuRGVlZC5UaGUuUHJpc29uZXIuNzIwcC5XRUItREwuQUFDMi4wLkguMjY0LVlGTiU0MERlZWZ1bi5yYXI%3D,星际漫步,0
4624,http://shooter.zimuku.net/download/MjU4ODU4fCVFNyU5MSU5RSVFNSU4NSU4QiVFNCVCOCU4RSVFOCU4RSVBQiVFOCU5MiU4MislRTclQUMlQUMxJUU1JUFEJUEzLnppcA%3D%3D,瑞克与莫蒂 第1季,0
4625,http://shooter.zimuku.net/download/MjU4ODU3fERvZy5XaXRoLmEuQmxvZy5TMDJFMDIuR29vZC5HaXJsLkdvbmUuQmFkLjcyMHAuV0VCLURMLkRENS4xLkFBQzIuMC5ILjI2NC1EaUZVTiU0MERlZWZ1bi5yYXI%3D,狗狗博客,0
4626,http://shooter.zimuku.net/download/MjU4ODU0fF9fX19fX19fX19fX19fX19fX19fX19fX19fX19fX19fX19fX19fXy56aXA%3D,cyuukahanten,0
4627,http://shooter.zimuku.net/download/MjU4ODUzfEdVTlNMSU5HRVJfR0lSTF9fSUxfVEVBVFJJTk8ucmFy,GUNSLINGER_GIRL_IL_TEATRINO,0
4628,http://shooter.zimuku.net/download/MjU4ODUyfEdVTlNMSU5HRVIrR0lSTC56aXA%3D,神枪少女,0
4629,http://shooter.zimuku.net/download/MjU4ODUxfCVFNCVCOCU4MCVFOCVCNSVCNyVFNCVCOCU4MCVFOCVCNSVCNyVFOCVCRiU5OSVFOSU4NyU4QyVFOSU4MiVBMyVFOSU4NyU4Qy56aXA%3D,PLACE TO PLACE,0
4630,http://shooter.zimuku.net/download/MjU4ODUwfCVFNyU4QyU4RSVFNiU5RCU4MCVFNiU5QyVBQyVFNiU4QiU4OSVFNyU5OSVCQi5jaHMucmFy,Zero Dark Thirty,0
4631,http://shooter.zimuku.net/download/MjU4ODQ5fFNvdWxfMjAxM183MjBwX0JsdVJheV94MjY0X1dpS2kucmFy,Soul_2013_720p_BluRay_x264_WiKi,0
4632,http://shooter.zimuku.net/download/MjU4ODQ4fHJpby4yLjIwMTQuNzIwcC5ibHVyYXkueDI2NC0lRTUlQkMlQTAlRTUlOTIlOEYlRTglQkQlQTkuemlw,Rio.2,0
4633,http://shooter.zimuku.net/download/MjU4ODQ3fFJpb18yXzIwMTQucmFy,Rio_2_2014,0
4634,http://shooter.zimuku.net/download/MjU4ODQ2fFJpby4yLjIwMTQuNzIwcC5CbHVSYXkueDI2NC5ZSUZZLnppcA%3D%3D,Rio 2,0
4635,http://shooter.zimuku.net/download/MjU4ODQ1fFRoZS5GbGFzaC4yMDE0LlMwMUUwMS5XRUIueDI2NC1OT0dSUC5yYXI%3D,The.Flash.2014.S01E01.WEB.x264-NOGRP,0
4636,http://shooter.zimuku.net/download/MjU4ODQ0fDIwMDQtMDQtMDlfJUU1JThEJTkzJUU1JTg4JUFCJUU2JTlFJTk3JUU3JTlBJTg0JUU4JTk3JTlEJUU4JUExJTkzJUU0JUJBJUJBJUU3JTk0JTlGX0NoYXJsaWUlRUYlQkMlOUFUaGUrTGlmZSthbmQrQXJ0K29mK0NoYXJsZXMrQ2hhcGxpbi5yYXI%3D,卓别林的艺界人生,0
4637,http://shooter.zimuku.net/download/MjU4ODQyfGlyb25jbGFkLTcyMHAteDI2NC1haWhkLnppcA%3D%3D,ironclad-720p-x264-aihd,0
4638,http://shooter.zimuku.net/download/MjU4ODQxfFdBUi4yMDA3LkJsdVJheS4xMDgwcC5EVFMtSEQuTUEuNy4xLngyNjQtYmVBc3QucmFy,游侠,0
4639,http://shooter.zimuku.net/download/MjU4ODQwfF9fX19fX19fX19fX19fX0luZ2xvdXJpb3VzX0Jhc3RlcmRzXzIwMDlfQmx1UmF5XzEwODBwX0RUU194MjY0X0NIRC56aXA%3D,[无耻混蛋].Inglourious.Basterds.2009.BluRay.1080p.DTS.x264-CHD,0
4640,http://shooter.zimuku.net/download/MjU4ODM4fF9fX19fX19fX19fX19fX0luZ2xvdXJpb3VzX0Jhc3RlcmRzXzIwMDlfQmx1UmF5XzEwODBwX0RUU194MjY0X0NIRC56aXA%3D,[无耻混蛋].Inglourious.Basterds.2009.BluRay.1080p.DTS.x264-CHD,0
4641,http://shooter.zimuku.net/download/MjU4ODM3fDA2LjI2LjE0LmJpZy5icm90aGVyLnVzLnMxNmUwMS5oZHR2LngyNjQtdzRmJTQwUExYLnppcA%3D%3D,老大哥 [email protected],0
4642,http://shooter.zimuku.net/download/MjU4ODM2fFJpbzIuMjAxNC5jaHMuemlw,Rio 2,0
4643,http://shooter.zimuku.net/download/MjU4ODM1fCVFNyVCRCVBQSVFNiVBMSU4OCVFNyVBQyVBQyVFNSU4NSVBRCVFNiU4NCU5Ri4lRTclQUMlQUMzJUU1JUFEJUEzJUU3JUFDJUFDMS0yJUU5JTlCJTg2LlBlcmNlcHRpb24uJTVCV0VCLjEwODBQJTVEJUU0JUI4JUFEJUU4JThCJUIxJUU2JTk2JTg3JUU1JUFEJTk3JUU1JUI5JTk1LnJhcg%3D%3D,罪案第六感.第3季第1-2集.Perception.[WEB.1080P]中英文字幕 WEB.1080P,0
4644,http://shooter.zimuku.net/download/MjU4ODM0fF9fX19fX19fX19fX19fX181X19fX19fMV8yX19fX1JpenpvbGlfYW5kX0lzbGVzX19XRUJfMTA4MFBfX19fX19fX19fX19fX19fLnJhcg%3D%3D,妙女神探.Rizzoli.and.Isles,0
4645,http://shooter.zimuku.net/download/MjU4ODMzfCVFNSVCMCU5MSVFNyU4QiVCQy4lRTclQUMlQUM0JUU1JUFEJUEzJUU3JUFDJUFDMSVFOSU5QiU4Ni5UZWVuLldvbGYuJTVCV0VCLjEwODBQJTVEJUU0JUI4JUFEJUU4JThCJUIxJUU2JTk2JTg3JUU1JUFEJTk3JUU1JUI5JTk1LnJhcg%3D%3D,少狼.第4季第1集.Teen.Wolf.[WEB.1080P]中英文字幕 WEB.1080P,0
